,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,Pro,Neutral,Anti
gun_control1.0-7145,0,0,1,san jose mercury news,2000,4,1,20000401,1,0,0
gun_control1.0-7147,0,0,1,denver post,2000,3,31,20000331,0,0,1
gun_control1.0-7148,0,1,0,new york times,2000,3,31,20000331,0,0,1
gun_control1.0-7149,0,0,1,palm beach post,2000,3,31,20000331,1,0,0
gun_control1.0-715,0,0,1,palm beach post,1989,5,17,19890517,0,1,0
gun_control1.0-7150,0,0,1,st. louis post-dispatch,2000,3,31,20000331,0,1,0
gun_control1.0-7151,0,0,1,washington post,2000,3,31,20000331,0,1,0
gun_control1.0-7152,0,0,1,atlanta journal and constitution,2000,3,30,20000330,0,1,0
gun_control1.0-7156,0,1,0,palm beach post,2000,3,30,20000330,1,0,0
gun_control1.0-7160,0,0,1,washington post,2000,3,30,20000330,0,0,1
gun_control1.0-7163,0,0,1,new york times,2000,3,28,20000328,0,0,1
gun_control1.0-7164,0,0,1,new york times,2000,3,28,20000328,0,0,1
gun_control1.0-7165,0,0,1,st. petersburg times,2000,3,28,20000328,0,0,1
gun_control1.0-7167,0,0,1,daily news,2000,3,27,20000327,0,0,1
gun_control1.0-7173,0,0,1,new york times,2000,3,27,20000327,0,0,1
gun_control1.0-7174,0,0,1,palm beach post,2000,3,27,20000327,0,0,1
gun_control1.0-7182,0,0,1,denver post,2000,3,26,20000326,0,0,1
gun_control1.0-7183,0,0,1,denver post,2000,3,26,20000326,0,0,1
gun_control1.0-7184,0,0,1,new york times,2000,3,26,20000326,0,0,1
gun_control1.0-7185,0,0,1,new york times,2000,3,26,20000326,0,0,1
gun_control1.0-7186,0,0,1,philadelphia inquirer,2000,3,26,20000326,0,1,0
gun_control1.0-719,0,0,1,st. petersburg times,1989,5,16,19890516,0,0,1
gun_control1.0-7191,0,0,1,denver post,2000,3,25,20000325,1,0,0
gun_control1.0-7194,0,0,1,palm beach post,2000,3,24,20000324,1,0,0
gun_control1.0-7197,0,0,1,st. louis post-dispatch,2000,3,24,20000324,0,0,1
gun_control1.0-720,0,0,1,usa today,1989,5,16,19890516,0,0,1
gun_control1.0-7202,0,1,0,daily news,2000,3,23,20000323,0,1,0
gun_control1.0-7204,0,0,1,san jose mercury news,2000,3,23,20000323,1,0,0
gun_control1.0-7205,0,0,1,st. louis post-dispatch,2000,3,23,20000323,0,0,1
gun_control1.0-7206,0,1,0,washington post,2000,3,23,20000323,0,0,1
gun_control1.0-7208,0,0,1,atlanta journal and constitution,2000,3,22,20000322,0,1,0
gun_control1.0-7210,0,0,1,denver post,2000,3,22,20000322,1,0,0
gun_control1.0-7213,0,0,1,denver post,2000,3,22,20000322,1,0,0
gun_control1.0-7219,0,0,1,atlanta journal and constitution,2000,3,21,20000321,1,0,0
gun_control1.0-722,0,0,1,new york times,1989,5,14,19890514,0,0,1
gun_control1.0-7221,0,0,1,daily news,2000,3,21,20000321,0,0,1
gun_control1.0-7227,0,0,1,daily news,2000,3,20,20000320,0,1,0
gun_control1.0-7228,0,0,1,daily news,2000,3,20,20000320,0,0,1
gun_control1.0-7229,0,0,1,denver post,2000,3,20,20000320,0,0,1
gun_control1.0-7233,0,0,1,new york times,2000,3,20,20000320,1,0,0
gun_control1.0-7236,0,0,1,st. louis post-dispatch,2000,3,20,20000320,0,0,1
gun_control1.0-7237,0,0,1,washington post,2000,3,20,20000320,0,0,1
gun_control1.0-7239,0,0,1,atlanta journal and constitution,2000,3,19,20000319,1,0,0
gun_control1.0-7240,0,0,1,atlanta journal and constitution,2000,3,19,20000319,0,0,1
gun_control1.0-7248,0,0,1,washington post,2000,3,19,20000319,0,1,0
gun_control1.0-7253,0,0,1,new york times,2000,3,18,20000318,1,0,0
gun_control1.0-7256,0,1,0,new york times,2000,3,18,20000318,0,0,1
gun_control1.0-7257,0,0,1,palm beach post,2000,3,18,20000318,1,0,0
gun_control1.0-7267,0,0,1,herald-sun,2000,3,17,20000317,0,0,1
gun_control1.0-727,0,1,0,st. petersburg times,1989,5,6,19890506,0,0,1
gun_control1.0-7270,0,0,1,new york times,2000,3,17,20000317,1,0,0
gun_control1.0-7277,0,0,1,st. petersburg times,2000,3,17,20000317,1,0,0
gun_control1.0-728,0,0,1,st. petersburg times,1989,5,4,19890504,0,0,1
gun_control1.0-7281,0,0,1,daily news,2000,3,16,20000316,0,0,1
gun_control1.0-7285,0,0,1,new york times,2000,3,16,20000316,1,0,0
gun_control1.0-7286,0,0,1,palm beach post,2000,3,16,20000316,1,0,0
gun_control1.0-7287,0,0,1,philadelphia inquirer,2000,3,16,20000316,0,0,1
gun_control1.0-7289,0,0,1,saint paul pioneer press,2000,3,16,20000316,0,0,1
gun_control1.0-729,0,0,1,palm beach post,1989,5,3,19890503,0,0,1
gun_control1.0-7290,0,0,1,san jose mercury news,2000,3,16,20000316,0,1,0
gun_control1.0-7291,0,0,1,st. louis post-dispatch,2000,3,16,20000316,0,0,1
gun_control1.0-7292,0,0,1,st. louis post-dispatch,2000,3,16,20000316,1,0,0
gun_control1.0-7297,0,0,1,washington post,2000,3,16,20000316,0,0,1
gun_control1.0-7299,0,0,1,daily news,2000,3,15,20000315,0,0,1
gun_control1.0-7300,0,0,1,daily news,2000,3,15,20000315,0,0,1
gun_control1.0-7302,0,0,1,denver post,2000,3,15,20000315,1,0,0
gun_control1.0-7315,0,0,1,st. louis post-dispatch,2000,3,14,20000314,0,0,1
gun_control1.0-7316,0,0,1,washington post,2000,3,14,20000314,0,0,1
gun_control1.0-7318,0,0,1,daily news,2000,3,13,20000313,0,1,0
gun_control1.0-732,0,0,1,usa today,1989,5,1,19890501,0,0,1
gun_control1.0-7320,0,1,0,denver post,2000,3,13,20000313,0,0,1
gun_control1.0-7321,0,0,1,herald-sun,2000,3,13,20000313,1,0,0
gun_control1.0-7323,0,0,1,philadelphia inquirer,2000,3,13,20000313,0,1,0
gun_control1.0-7325,0,0,1,washington post,2000,3,13,20000313,1,0,0
gun_control1.0-7326,0,0,1,washington post,2000,3,13,20000313,0,1,0
gun_control1.0-7329,0,0,1,st. louis post-dispatch,2000,3,12,20000312,0,0,1
gun_control1.0-7333,0,0,1,denver post,2000,3,10,20000310,0,0,1
gun_control1.0-7336,0,0,1,denver post,2000,3,10,20000310,0,1,0
gun_control1.0-734,0,0,1,st. louis post-dispatch,1989,4,30,19890430,1,0,0
gun_control1.0-7341,0,0,1,new york times,2000,3,9,20000309,0,0,1
gun_control1.0-7342,0,0,1,st. petersburg times,2000,3,9,20000309,1,0,0
gun_control1.0-7343,0,0,1,atlanta journal and constitution,2000,3,8,20000308,1,0,0
gun_control1.0-7346,0,0,1,atlanta journal and constitution,2000,3,8,20000308,0,0,1
gun_control1.0-7349,0,0,1,denver post,2000,3,8,20000308,0,0,1
gun_control1.0-7351,0,0,1,new york times,2000,3,8,20000308,0,0,1
gun_control1.0-7355,0,0,1,st. louis post-dispatch,2000,3,8,20000308,0,0,1
gun_control1.0-7357,0,0,1,washington post,2000,3,8,20000308,1,0,0
gun_control1.0-736,0,0,1,palm beach post,1989,4,29,19890429,0,0,1
gun_control1.0-7361,0,0,1,new york times,2000,3,7,20000307,0,0,1
gun_control1.0-7363,0,0,1,san jose mercury news,2000,3,7,20000307,0,1,0
gun_control1.0-7365,0,0,1,st. petersburg times,2000,3,7,20000307,1,0,0
gun_control1.0-7366,0,0,1,washington post,2000,3,7,20000307,0,0,1
gun_control1.0-7368,0,0,1,washington post,2000,3,6,20000306,0,0,1
gun_control1.0-7371,0,0,1,denver post,2000,3,5,20000305,0,0,1
gun_control1.0-7372,0,0,1,new york times,2000,3,5,20000305,0,0,1
gun_control1.0-7373,0,0,1,philadelphia inquirer,2000,3,5,20000305,0,0,1
gun_control1.0-7376,0,0,1,saint paul pioneer press,2000,3,5,20000305,1,0,0
gun_control1.0-738,0,0,1,st. louis post-dispatch,1989,4,29,19890429,0,0,1
gun_control1.0-7381,0,0,1,denver post,2000,3,4,20000304,0,0,1
gun_control1.0-7385,0,0,1,st. louis post-dispatch,2000,3,4,20000304,0,0,1
gun_control1.0-7387,0,0,1,atlanta journal and constitution,2000,3,3,20000303,0,0,1
gun_control1.0-7388,0,1,0,atlanta journal and constitution,2000,3,3,20000303,1,0,0
gun_control1.0-7389,0,0,1,daily news,2000,3,3,20000303,0,0,1
gun_control1.0-739,0,0,1,st. petersburg times,1989,4,28,19890428,0,0,1
gun_control1.0-7390,0,0,1,herald-sun,2000,3,3,20000303,1,0,0
gun_control1.0-7391,0,0,1,new york times,2000,3,3,20000303,0,0,1
gun_control1.0-7395,0,0,1,philadelphia inquirer,2000,3,3,20000303,0,0,1
gun_control1.0-740,0,0,1,st. louis post-dispatch,1989,4,28,19890428,0,1,0
gun_control1.0-7401,0,0,1,washington post,2000,3,3,20000303,0,0,1
gun_control1.0-7403,0,0,1,atlanta journal and constitution,2000,3,2,20000302,0,0,1
gun_control1.0-7405,0,0,1,daily news,2000,3,2,20000302,0,0,1
gun_control1.0-7406,0,0,1,denver post,2000,3,2,20000302,0,0,1
gun_control1.0-741,0,0,1,st. louis post-dispatch,1989,4,28,19890428,1,0,0
gun_control1.0-7412,0,0,1,st. louis post-dispatch,2000,3,2,20000302,0,0,1
gun_control1.0-7417,0,0,1,new york times,2000,3,1,20000301,0,0,1
gun_control1.0-7418,0,0,1,st. louis post-dispatch,2000,3,1,20000301,0,1,0
gun_control1.0-7419,0,0,1,st. louis post-dispatch,2000,3,1,20000301,0,0,1
gun_control1.0-7427,0,0,1,new york times,2000,2,27,20000227,0,1,0
gun_control1.0-7428,0,0,1,st. louis post-dispatch,2000,2,27,20000227,0,0,1
gun_control1.0-743,0,0,1,st. petersburg times,1989,4,27,19890427,0,0,1
gun_control1.0-7430,0,0,1,philadelphia inquirer,2000,2,26,20000226,0,0,1
gun_control1.0-7437,0,0,1,denver post,2000,2,22,20000222,0,1,0
gun_control1.0-744,0,0,1,palm beach post,1989,4,26,19890426,0,0,1
gun_control1.0-7446,0,0,1,new york times,2000,7,28,20000728,1,0,0
gun_control1.0-745,0,0,1,palm beach post,1989,4,26,19890426,0,0,1
gun_control1.0-7452,0,0,1,palm beach post,2000,7,26,20000726,0,0,1
gun_control1.0-7453,0,0,1,washington post,2000,7,26,20000726,0,0,1
gun_control1.0-7456,0,0,1,philadelphia inquirer,2000,7,25,20000725,0,0,1
gun_control1.0-7458,0,0,1,new york times,2000,7,24,20000724,0,0,1
gun_control1.0-7462,0,0,1,palm beach post,2000,7,22,20000722,1,0,0
gun_control1.0-7465,0,1,0,palm beach post,2000,7,17,20000717,0,1,0
gun_control1.0-7467,0,0,1,palm beach post,2000,7,14,20000714,0,0,1
gun_control1.0-7468,0,1,0,san jose mercury news,2000,7,14,20000714,0,0,1
gun_control1.0-747,0,0,1,palm beach post,1989,4,23,19890423,1,0,0
gun_control1.0-7479,0,1,0,new york times,2000,7,5,20000705,0,1,0
gun_control1.0-7482,0,0,1,atlanta journal and constitution,2000,7,4,20000704,0,0,1
gun_control1.0-7483,0,0,1,denver post,2000,7,4,20000704,0,0,1
gun_control1.0-7486,0,1,0,st. louis post-dispatch,2000,7,4,20000704,0,0,1
gun_control1.0-749,0,1,0,st. louis post-dispatch,1989,4,21,19890421,0,0,1
gun_control1.0-7491,0,0,1,philadelphia inquirer,2000,7,2,20000702,0,0,1
gun_control1.0-7495,0,0,1,new york times,2000,6,28,20000628,0,0,1
gun_control1.0-75,0,0,1,palm beach post,1988,11,9,19881109,0,1,0
gun_control1.0-750,0,0,1,new york times,1989,4,20,19890420,0,0,1
gun_control1.0-7501,0,1,0,atlanta journal and constitution,2000,6,25,20000625,0,0,1
gun_control1.0-7507,0,0,1,saint paul pioneer press,2000,6,23,20000623,1,0,0
gun_control1.0-751,0,1,0,st. louis post-dispatch,1989,4,20,19890420,1,0,0
gun_control1.0-7513,0,0,1,philadelphia inquirer,2000,6,22,20000622,0,0,1
gun_control1.0-7518,0,0,1,st. louis post-dispatch,2000,6,22,20000622,0,0,1
gun_control1.0-7520,0,0,1,washington post,2000,6,22,20000622,0,0,1
gun_control1.0-7521,0,0,1,washington post,2000,6,22,20000622,1,0,0
gun_control1.0-7523,0,0,1,daily news,2000,6,21,20000621,0,0,1
gun_control1.0-7526,0,0,1,daily news,2000,6,20,20000620,0,0,1
gun_control1.0-7534,0,0,1,new york times,2000,6,16,20000616,0,0,1
gun_control1.0-7538,0,0,1,washington post,2000,6,15,20000615,0,0,1
gun_control1.0-7542,0,0,1,washington post,2000,6,14,20000614,0,0,1
gun_control1.0-7552,0,0,1,palm beach post,2000,6,8,20000608,1,0,0
gun_control1.0-7553,0,0,1,washington post,2000,6,8,20000608,1,0,0
gun_control1.0-7556,0,0,1,atlanta journal and constitution,2000,6,6,20000606,0,0,1
gun_control1.0-7559,0,0,1,washington post,2000,6,6,20000606,0,1,0
gun_control1.0-7562,0,0,1,denver post,2000,6,5,20000605,0,0,1
gun_control1.0-7570,0,0,1,daily news,2000,6,4,20000604,0,0,1
gun_control1.0-7574,0,0,1,washington post,2000,6,4,20000604,0,1,0
gun_control1.0-7576,0,0,1,san jose mercury news,2000,6,3,20000603,0,0,1
gun_control1.0-7577,0,0,1,denver post,2000,6,2,20000602,0,0,1
gun_control1.0-7578,0,0,1,daily news,2000,6,1,20000601,0,0,1
gun_control1.0-758,0,0,1,st. petersburg times,1989,4,16,19890416,0,0,1
gun_control1.0-7580,0,0,1,st. petersburg times,2000,6,1,20000601,0,0,1
gun_control1.0-7587,0,0,1,washington post,2000,5,31,20000531,1,0,0
gun_control1.0-7588,0,0,1,atlanta journal and constitution,2000,5,30,20000530,0,0,1
gun_control1.0-7589,0,0,1,new york times,2000,5,30,20000530,0,0,1
gun_control1.0-759,0,0,1,palm beach post,1989,4,14,19890414,1,0,0
gun_control1.0-7591,0,1,0,herald-sun,2000,5,29,20000529,1,0,0
gun_control1.0-7595,0,0,1,st. petersburg times,2000,5,28,20000528,0,0,1
gun_control1.0-7596,0,1,0,washington post,2000,5,28,20000528,1,0,0
gun_control1.0-7599,0,0,1,st. petersburg times,2000,5,27,20000527,0,0,1
gun_control1.0-76,0,0,1,palm beach post,1988,11,9,19881109,0,0,1
gun_control1.0-7602,0,0,1,new york times,2000,5,26,20000526,1,0,0
gun_control1.0-7604,0,1,0,palm beach post,2000,5,26,20000526,0,0,1
gun_control1.0-7605,0,0,1,atlanta journal and constitution,2000,5,25,20000525,1,0,0
gun_control1.0-7606,0,0,1,atlanta journal and constitution,2000,5,25,20000525,0,0,1
gun_control1.0-7608,0,0,1,palm beach post,2000,5,25,20000525,1,0,0
gun_control1.0-7609,0,0,1,palm beach post,2000,5,25,20000525,0,0,1
gun_control1.0-761,0,0,1,palm beach post,1989,4,13,19890413,0,1,0
gun_control1.0-7610,0,0,1,washington post,2000,5,25,20000525,0,0,1
gun_control1.0-7625,0,0,1,saint paul pioneer press,2000,5,22,20000522,1,0,0
gun_control1.0-7627,0,0,1,san jose mercury news,2000,5,22,20000522,1,0,0
gun_control1.0-7628,0,0,1,st. louis post-dispatch,2000,5,22,20000522,1,0,0
gun_control1.0-7629,0,0,1,washington post,2000,5,22,20000522,1,0,0
gun_control1.0-7630,0,0,1,atlanta journal and constitution,2000,5,21,20000521,0,0,1
gun_control1.0-7637,0,0,1,palm beach post,2000,5,21,20000521,0,0,1
gun_control1.0-7638,0,0,1,san jose mercury news,2000,5,21,20000521,1,0,0
gun_control1.0-7639,0,0,1,washington post,2000,5,21,20000521,1,0,0
gun_control1.0-764,0,0,1,st. petersburg times,1989,4,12,19890412,1,0,0
gun_control1.0-7640,0,0,1,atlanta journal and constitution,2000,5,20,20000520,1,0,0
gun_control1.0-7642,0,0,1,denver post,2000,5,20,20000520,0,0,1
gun_control1.0-7644,0,0,1,herald-sun,2000,5,20,20000520,0,0,1
gun_control1.0-7645,0,0,1,new york times,2000,5,20,20000520,1,0,0
gun_control1.0-7648,0,0,1,philadelphia inquirer,2000,5,20,20000520,1,0,0
gun_control1.0-7654,0,0,1,palm beach post,2000,5,19,20000519,0,0,1
gun_control1.0-7655,0,0,1,palm beach post,2000,5,19,20000519,1,0,0
gun_control1.0-7657,0,0,1,philadelphia inquirer,2000,5,19,20000519,1,0,0
gun_control1.0-766,0,0,1,usa today,1989,4,10,19890410,0,0,1
gun_control1.0-7660,0,0,1,st. louis post-dispatch,2000,5,19,20000519,0,0,1
gun_control1.0-7661,0,1,0,herald-sun,2000,5,18,20000518,1,0,0
gun_control1.0-7664,0,0,1,st. louis post-dispatch,2000,5,18,20000518,0,0,1
gun_control1.0-7668,0,1,0,new york times,2000,5,17,20000517,0,0,1
gun_control1.0-7669,0,0,1,saint paul pioneer press,2000,5,17,20000517,0,0,1
gun_control1.0-7670,0,0,1,saint paul pioneer press,2000,5,17,20000517,0,1,0
gun_control1.0-7673,0,0,1,washington post,2000,5,17,20000517,0,1,0
gun_control1.0-7674,0,0,1,atlanta journal and constitution,2000,5,16,20000516,0,0,1
gun_control1.0-7675,0,0,1,atlanta journal and constitution,2000,5,16,20000516,0,0,1
gun_control1.0-7676,0,0,1,daily news,2000,5,16,20000516,0,1,0
gun_control1.0-7677,0,0,1,daily news,2000,5,16,20000516,0,0,1
gun_control1.0-7679,0,0,1,denver post,2000,5,16,20000516,0,0,1
gun_control1.0-768,0,0,1,st. louis post-dispatch,1989,4,9,19890409,0,0,1
gun_control1.0-7681,0,0,1,new york times,2000,5,16,20000516,0,0,1
gun_control1.0-7682,0,0,1,st. louis post-dispatch,2000,5,16,20000516,0,0,1
gun_control1.0-7685,0,0,1,washington post,2000,5,16,20000516,0,0,1
gun_control1.0-7686,0,1,0,atlanta journal and constitution,2000,5,15,20000515,1,0,0
gun_control1.0-7687,0,0,1,atlanta journal and constitution,2000,5,15,20000515,0,0,1
gun_control1.0-7688,0,0,1,atlanta journal and constitution,2000,5,15,20000515,0,0,1
gun_control1.0-7689,0,0,1,daily news,2000,5,15,20000515,1,0,0
gun_control1.0-769,0,0,1,st. petersburg times,1989,4,8,19890408,1,0,0
gun_control1.0-7690,0,0,1,daily news,2000,5,15,20000515,0,0,1
gun_control1.0-7694,0,0,1,denver post,2000,5,15,20000515,0,0,1
gun_control1.0-7695,0,0,1,denver post,2000,5,15,20000515,1,0,0
gun_control1.0-7696,0,0,1,denver post,2000,5,15,20000515,0,0,1
gun_control1.0-7699,0,0,1,new york times,2000,5,15,20000515,0,0,1
gun_control1.0-770,0,0,1,st. louis post-dispatch,1989,4,8,19890408,0,0,1
gun_control1.0-7701,0,0,1,new york times,2000,5,15,20000515,0,0,1
gun_control1.0-7702,0,1,0,palm beach post,2000,5,15,20000515,0,0,1
gun_control1.0-7707,0,0,1,san jose mercury news,2000,5,15,20000515,0,0,1
gun_control1.0-7713,0,0,1,st. louis post-dispatch,2000,5,15,20000515,0,0,1
gun_control1.0-7715,0,0,1,washington post,2000,5,15,20000515,1,0,0
gun_control1.0-7718,0,0,1,daily news,2000,5,14,20000514,0,0,1
gun_control1.0-7724,0,0,1,herald-sun,2000,5,14,20000514,0,0,1
gun_control1.0-7726,0,0,1,new york times,2000,5,14,20000514,0,0,1
gun_control1.0-7730,0,0,1,philadelphia inquirer,2000,5,14,20000514,0,0,1
gun_control1.0-7734,0,0,1,washington post,2000,5,14,20000514,0,1,0
gun_control1.0-7735,0,0,1,washington post,2000,5,14,20000514,0,0,1
gun_control1.0-7736,0,1,0,washington post,2000,5,14,20000514,0,0,1
gun_control1.0-7738,0,0,1,atlanta journal and constitution,2000,5,13,20000513,0,0,1
gun_control1.0-7739,0,0,1,daily news,2000,5,13,20000513,0,0,1
gun_control1.0-7744,0,0,1,new york times,2000,5,13,20000513,0,0,1
gun_control1.0-7745,0,1,0,new york times,2000,5,13,20000513,0,1,0
gun_control1.0-7746,0,0,1,new york times,2000,5,13,20000513,1,0,0
gun_control1.0-7752,0,0,1,st. petersburg times,2000,5,13,20000513,0,0,1
gun_control1.0-7755,0,1,0,st. louis post-dispatch,2000,5,13,20000513,0,0,1
gun_control1.0-7756,0,0,1,st. louis post-dispatch,2000,5,13,20000513,0,0,1
gun_control1.0-7761,0,0,1,atlanta journal and constitution,2000,5,12,20000512,1,0,0
gun_control1.0-7764,0,1,0,daily news,2000,5,12,20000512,0,0,1
gun_control1.0-7767,0,0,1,new york times,2000,5,12,20000512,1,0,0
gun_control1.0-7770,0,0,1,philadelphia inquirer,2000,5,12,20000512,0,0,1
gun_control1.0-7773,0,0,1,st. petersburg times,2000,5,12,20000512,0,0,1
gun_control1.0-7774,0,0,1,st. louis post-dispatch,2000,5,12,20000512,1,0,0
gun_control1.0-7776,0,0,1,washington post,2000,5,12,20000512,0,0,1
gun_control1.0-7777,0,1,0,atlanta journal and constitution,2000,5,11,20000511,1,0,0
gun_control1.0-7778,0,0,1,atlanta journal and constitution,2000,5,11,20000511,1,0,0
gun_control1.0-7780,0,0,1,denver post,2000,5,11,20000511,0,0,1
gun_control1.0-7783,0,0,1,new york times,2000,5,11,20000511,0,0,1
gun_control1.0-7785,0,0,1,washington post,2000,5,11,20000511,0,0,1
gun_control1.0-7786,0,1,0,washington post,2000,5,11,20000511,0,0,1
gun_control1.0-7790,0,0,1,atlanta journal and constitution,2000,5,10,20000510,1,0,0
gun_control1.0-7791,0,0,1,denver post,2000,5,10,20000510,0,0,1
gun_control1.0-7792,0,0,1,new york times,2000,5,10,20000510,0,0,1
gun_control1.0-7795,0,0,1,st. louis post-dispatch,2000,5,10,20000510,0,0,1
gun_control1.0-7799,0,0,1,daily news,2000,5,9,20000509,0,0,1
gun_control1.0-78,0,0,1,new york times,1988,11,1,19881101,0,1,0
gun_control1.0-7801,0,0,1,denver post,2000,5,9,20000509,0,0,1
gun_control1.0-7802,0,0,1,new york times,2000,5,9,20000509,0,0,1
gun_control1.0-7803,0,0,1,new york times,2000,5,9,20000509,0,0,1
gun_control1.0-7807,0,0,1,washington post,2000,5,9,20000509,0,0,1
gun_control1.0-781,0,0,1,palm beach post,1989,3,27,19890327,0,0,1
gun_control1.0-7812,0,0,1,denver post,2000,5,7,20000507,0,0,1
gun_control1.0-7817,0,0,1,saint paul pioneer press,2000,5,7,20000507,0,0,1
gun_control1.0-7818,0,0,1,denver post,2000,5,6,20000506,0,0,1
gun_control1.0-7819,0,0,1,denver post,2000,5,6,20000506,0,0,1
gun_control1.0-782,0,0,1,usa today,1989,3,27,19890327,0,1,0
gun_control1.0-7820,0,0,1,new york times,2000,5,6,20000506,0,1,0
gun_control1.0-7821,0,0,1,st. petersburg times,2000,5,6,20000506,1,0,0
gun_control1.0-7825,0,0,1,new york times,2000,5,5,20000505,0,0,1
gun_control1.0-7829,0,0,1,washington post,2000,5,5,20000505,0,0,1
gun_control1.0-7833,0,0,1,new york times,2000,5,4,20000504,1,0,0
gun_control1.0-7836,0,0,1,denver post,2000,5,3,20000503,0,0,1
gun_control1.0-7837,0,0,1,denver post,2000,5,3,20000503,0,0,1
gun_control1.0-7845,0,0,1,denver post,2000,5,1,20000501,0,0,1
gun_control1.0-7846,0,0,1,denver post,2000,5,1,20000501,0,0,1
gun_control1.0-7851,0,0,1,herald-sun,2001,3,31,20010331,0,0,1
gun_control1.0-7853,0,0,1,st. louis post-dispatch,2001,3,30,20010330,0,0,1
gun_control1.0-786,0,0,1,st. louis post-dispatch,1989,3,26,19890326,0,0,1
gun_control1.0-7863,0,0,1,washington post,2001,3,28,20010328,0,1,0
gun_control1.0-7864,0,0,1,washington post,2001,3,28,20010328,1,0,0
gun_control1.0-7865,0,0,1,denver post,2001,3,27,20010327,0,0,1
gun_control1.0-7866,0,0,1,new york times,2001,3,27,20010327,0,0,1
gun_control1.0-7869,0,0,1,atlanta journal and constitution,2001,3,23,20010323,1,0,0
gun_control1.0-7870,0,0,1,philadelphia inquirer,2001,3,23,20010323,0,0,1
gun_control1.0-7874,0,0,1,philadelphia inquirer,2001,3,20,20010320,0,0,1
gun_control1.0-7876,0,0,1,new york times,2001,3,18,20010318,0,0,1
gun_control1.0-7881,0,0,1,daily news,2001,3,13,20010313,0,0,1
gun_control1.0-7882,0,0,1,herald-sun,2001,3,13,20010313,0,0,1
gun_control1.0-7887,0,1,0,new york times,2001,3,11,20010311,0,1,0
gun_control1.0-7891,0,0,1,denver post,2001,3,8,20010308,1,0,0
gun_control1.0-7898,0,0,1,denver post,2001,3,2,20010302,0,0,1
gun_control1.0-7899,0,0,1,st. louis post-dispatch,2001,3,2,20010302,0,0,1
gun_control1.0-79,0,0,1,palm beach post,1988,10,25,19881025,1,0,0
gun_control1.0-790,0,0,1,st. louis post-dispatch,1989,3,25,19890325,1,0,0
gun_control1.0-7905,0,0,1,atlanta journal and constitution,2001,2,25,20010225,1,0,0
gun_control1.0-7910,0,0,1,san jose mercury news,2001,2,21,20010221,0,0,1
gun_control1.0-7911,0,0,1,washington post,2001,2,19,20010219,1,0,0
gun_control1.0-7916,0,0,1,denver post,2001,2,16,20010216,0,0,1
gun_control1.0-7917,0,0,1,denver post,2001,2,16,20010216,0,0,1
gun_control1.0-792,0,0,1,new york times,1989,3,23,19890323,0,1,0
gun_control1.0-7920,0,0,1,st. louis post-dispatch,2001,2,15,20010215,1,0,0
gun_control1.0-7921,0,0,1,denver post,2001,2,14,20010214,0,0,1
gun_control1.0-7927,0,0,1,st. petersburg times,2001,2,9,20010209,0,0,1
gun_control1.0-7929,0,0,1,new york times,2001,2,8,20010208,0,0,1
gun_control1.0-7930,0,0,1,palm beach post,2001,2,8,20010208,0,0,1
gun_control1.0-7931,0,0,1,st. louis post-dispatch,2001,2,8,20010208,1,0,0
gun_control1.0-7934,0,0,1,st. petersburg times,2001,2,4,20010204,1,0,0
gun_control1.0-7939,0,1,0,washington post,2001,1,25,20010125,0,1,0
gun_control1.0-794,0,0,1,palm beach post,1989,3,23,19890323,0,0,1
gun_control1.0-7945,0,0,1,new york times,2001,1,21,20010121,0,0,1
gun_control1.0-7951,0,0,1,denver post,2001,1,18,20010118,1,0,0
gun_control1.0-7955,0,0,1,denver post,2001,1,17,20010117,0,0,1
gun_control1.0-7958,0,1,0,denver post,2001,1,13,20010113,0,0,1
gun_control1.0-7959,0,0,1,herald-sun,2001,1,13,20010113,1,0,0
gun_control1.0-796,0,0,1,st. louis post-dispatch,1989,3,23,19890323,0,0,1
gun_control1.0-7960,0,0,1,palm beach post,2001,1,13,20010113,0,0,1
gun_control1.0-7969,0,0,1,philadelphia inquirer,2001,1,10,20010110,0,0,1
gun_control1.0-7970,0,0,1,atlanta journal and constitution,2001,1,9,20010109,0,0,1
gun_control1.0-7973,0,0,1,herald-sun,2001,1,9,20010109,0,0,1
gun_control1.0-7975,0,0,1,denver post,2001,1,7,20010107,0,0,1
gun_control1.0-7976,0,0,1,washington post,2001,1,7,20010107,0,0,1
gun_control1.0-7979,0,0,1,saint paul pioneer press,2001,1,6,20010106,0,0,1
gun_control1.0-7981,0,0,1,st. louis post-dispatch,2001,1,6,20010106,1,0,0
gun_control1.0-7982,0,0,1,st. louis post-dispatch,2001,1,6,20010106,1,0,0
gun_control1.0-7986,0,1,0,washington post,2001,1,5,20010105,0,0,1
gun_control1.0-7988,0,0,1,palm beach post,2001,1,4,20010104,1,0,0
gun_control1.0-799,0,0,1,st. louis post-dispatch,1989,3,22,19890322,0,0,1
gun_control1.0-7992,0,0,1,palm beach post,2001,1,2,20010102,1,0,0
gun_control1.0-80,0,0,1,palm beach post,1988,10,21,19881021,0,0,1
gun_control1.0-800,0,0,1,st. louis post-dispatch,1989,3,22,19890322,0,0,1
gun_control1.0-8000,0,0,1,san jose mercury news,2000,12,29,20001229,0,1,0
gun_control1.0-8001,0,0,1,washington post,2000,12,29,20001229,0,0,1
